feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,feat_32,feat_33,feat_34,emotion
7.918613,1.332677,4.508174,0.136475,0.71953,1.051409,1.767012,0.322315,-0.163932,-4.051133,-0.196162,3.64567,4.050737,2.528887,4.299486,2.971296,1.662154,1.347616,4.218258,2.626996,1.785935,0.740724,2.604284,3.404751,2.302309,1.946755,0.066815,0.091756,1977.631893,3691.983505,26.053789,25.470881,26.895639,25.757769,32.152524,happy
-1.201756,0.930495,-1.34764,2.175976,3.851338,3.388944,-2.010561,1.94059,-0.531938,4.53315,1.016062,-3.05854,0.840592,3.458473,3.244006,2.488204,2.414727,2.012496,2.60525,2.144321,3.970086,2.098863,3.122284,3.054304,3.945667,4.089368,0.096703,0.076176,2106.757695,3486.942358,15.771546,26.759605,26.36665,33.343286,37.014014,happy
-12.154626,5.028421,-3.801956,-4.121595,2.039857,2.17657,1.067476,1.428331,-3.004865,1.89901,0.11999,-1.695826,-0.31614,2.560646,1.891851,0.657802,2.391228,2.314639,1.120935,1.616748,1.61274,0.47946,1.09833,1.137023,1.341273,0.974152,0.035966,0.031909,2045.720835,3221.66715,26.802092,31.668995,34.702259,23.07191,33.720929,calm
-3.183903,-1.908811,-1.157615,-0.096954,0.812156,4.611826,1.762024,2.953791,1.924803,-1.846303,1.551809,1.892346,3.77977,1.931412,0.959589,3.176264,3.35385,2.820615,3.028021,3.878772,2.541194,2.721359,3.079036,1.780185,2.848103,2.936257,0.119289,0.064783,2575.004215,4440.936451,15.812576,29.878702,34.819351,28.855519,29.30287,happy
7.535682,1.471885,-1.180764,0.851379,-0.036089,3.215987,-1.049628,3.193952,-1.016957,0.712942,3.348133,-0.61139,3.451609,3.552994,2.729049,4.161783,3.077784,4.102277,4.793465,2.758699,3.644955,2.362432,1.967186,2.80454,1.6374,2.062392,0.094194,0.061011,2766.442783,4143.71773,29.25577,25.621686,31.57109,31.009423,33.556968,happy
15.895857,-3.935827,-6.756918,3.122228,-0.093624,6.051998,4.027943,2.666442,-0.560251,2.927513,-0.289226,1.078918,-0.078876,4.259147,3.749104,5.000685,4.452691,3.490815,3.552586,2.729974,2.047718,4.93278,3.643844,2.782659,4.444439,3.278542,0.117505,0.067695,3292.086632,5052.833044,22.498675,20.861631,27.235634,21.72316,43.372559,angry
5.094247,2.77466,1.313494,4.906208,-0.224235,-2.247031,-1.097006,-1.470232,-0.467775,0.092432,0.21967,1.595782,-0.483286,5.048801,2.061805,1.773143,5.001309,4.922733,5.239024,4.636727,4.002528,3.741571,2.397865,4.147671,2.563201,6.466114,0.082846,0.098114,3677.884896,4780.382953,18.203595,10.066079,19.451106,31.807685,40.364176,angry
-11.242853,-3.866968,0.757636,-2.083359,-0.97705,-3.215638,-2.600901,-2.350368,-2.661854,-2.129577,-0.307691,3.269831,1.382727,3.165428,2.867423,1.720993,2.826855,2.401597,3.554517,5.168575,3.104811,2.047271,3.304005,3.059181,4.761092,1.615201,0.042151,0.09522,1682.04566,4061.647429,16.67324,28.131318,25.755191,28.201666,34.994022,fear
-6.563924,3.565856,-3.512792,0.252041,-3.195785,-2.894722,5.042357,2.157812,2.949421,2.351224,-0.417865,-2.07479,-1.206271,1.808174,3.776286,0.663644,1.446339,1.087037,3.056623,3.853788,2.308786,2.391016,2.091321,2.437479,2.773155,2.425641,0.057483,0.059693,1466.51657,3500.843751,21.526045,25.080741,25.145569,29.803757,28.400468,neutral
-9.741003,-2.104765,1.12539,-1.379965,1.532618,-2.439465,-1.966141,7.081488,0.212002,-2.613725,0.555532,4.009263,4.516592,2.538928,3.232957,4.222707,3.966026,2.399994,2.56201,2.932397,2.229112,3.541529,5.194497,3.334157,5.082256,4.029697,0.113398,0.058357,3526.417658,5069.856416,12.000537,24.909273,23.060823,29.306608,33.200671,angry
1.907157,6.966219,2.797329,3.091787,-1.729446,0.344684,-0.697909,-1.696325,3.491679,4.093548,2.696812,-0.984202,2.49219,1.087322,4.323009,1.70185,1.879541,3.115292,3.20416,2.927251,1.889872,4.133348,1.314051,1.516731,2.893017,1.735766,0.109343,0.049381,3083.885182,4496.85864,26.175279,32.43553,26.40614,23.935127,31.484961,happy
-22.282154,1.73944,-2.71207,-1.403114,0.680758,-1.273905,-4.105123,3.917101,-5.197746,-7.309635,2.023801,-4.978294,3.158349,1.876888,1.783004,0.930972,0.6746,1.123746,0.622782,2.707668,0.757251,2.006347,2.505208,0.618815,1.876591,0.60612,0.028438,0.035414,1612.231064,3056.803094,13.929416,27.64613,20.592311,22.664557,30.738517,calm
-6.625797,1.746189,-0.748393,-1.046989,-2.959964,-3.177283,-3.797087,-2.42974,-1.28555,0.163372,-3.36912,1.366551,-3.623754,4.268895,2.633989,5.517085,4.14832,4.341027,3.327998,4.107114,2.247842,2.523947,3.19265,5.017895,4.506571,1.263461,0.042251,0.078264,2614.588721,3911.350196,7.313094,17.136727,29.600345,30.020487,32.674599,fear
25.896364,-1.769366,0.785904,-5.533745,-5.954865,-2.39073,0.436314,-1.158977,-0.740219,-1.723474,-0.983224,-1.78151,-4.948925,2.008495,4.859401,2.676778,3.259454,4.68995,3.230377,4.377484,2.611967,5.055387,3.727017,3.473157,3.335185,4.265043,0.064252,0.016053,2052.147344,3946.822165,15.158964,20.48078,24.059955,36.974884,34.989055,fear
18.143461,2.708348,3.077741,0.997035,3.877995,2.406968,1.632068,-0.729253,1.159285,-1.738598,1.379583,1.766734,-5.713555,2.76966,1.82412,3.498639,3.63716,2.57366,3.549022,3.591067,2.770284,4.534287,2.274925,4.471366,2.774801,2.156674,0.071563,0.050761,2794.2092,3230.670891,26.948043,18.320664,30.183267,29.121129,33.354076,happy
-15.375303,0.998707,-0.546857,-4.245412,-4.471359,-1.118272,6.543083,3.969958,0.17863,0.645954,0.904868,-2.503351,-2.977863,4.351069,2.898302,4.940552,2.146718,2.598418,4.915664,3.213148,3.377402,4.145432,4.658772,4.109779,3.787264,4.300671,0.067365,0.101702,3142.778085,4030.432982,15.70078,28.193731,25.268798,30.685724,33.833333,fear
8.200428,0.833788,-1.163256,-2.106135,-3.12096,-4.25553,0.956007,-6.105102,-6.174027,1.213073,-0.876441,-1.365524,-0.878818,3.810086,1.856039,2.093291,3.858058,1.736409,3.526318,0.307012,0.63812,1.132028,2.383992,3.57399,1.209181,2.778252,0.033423,0.041736,1409.128485,2760.568852,21.697033,19.702745,28.136466,26.63095,32.621768,sad
6.895505,4.339446,0.166828,2.250529,3.236268,0.064781,1.842692,-0.561941,-0.756504,-2.584624,-0.080933,5.060571,-3.307485,2.116873,1.820955,2.974828,3.162893,0.575722,0.925785,0.980414,1.015801,1.101552,1.847065,0.648613,0.789209,0.70941,0.034434,0.039362,1734.848607,2696.923309,11.97973,31.157669,24.556362,42.552462,35.863957,calm
-6.396148,-0.817729,2.505158,-0.974996,2.341076,-3.687603,0.698868,1.917967,-3.089604,-1.135109,-1.073027,0.028918,0.824405,0.588794,1.439945,3.091318,2.553877,2.293844,1.30722,3.628831,2.529814,1.537419,1.720411,1.04115,1.893372,2.093075,0.036323,0.038193,1402.101179,3087.043805,23.533968,18.107233,25.545837,35.707329,25.982625,calm
-12.576295,-2.521739,-6.841248,4.950307,-4.388745,-1.092004,-5.375216,-2.507003,5.255465,0.89243,-2.170893,-0.10252,-1.681677,1.907579,2.743869,1.668902,2.219991,2.236495,1.673854,1.264074,1.474817,2.699185,2.782417,0.862206,1.739011,1.247078,0.061999,0.04411,2660.277145,3591.516904,25.909982,17.926946,26.058611,32.080865,26.833499,neutral
-3.004804,-1.618705,-1.4754,-2.305564,-2.281319,-6.002832,-0.671025,-5.866738,2.251677,-1.679754,-0.358229,-1.119629,-0.732341,3.263375,0.648504,0.376683,2.119372,1.50412,2.359624,2.716577,0.893657,2.603389,0.978057,2.074575,0.763086,2.132144,0.049687,0.036213,1592.476598,3815.268205,17.734998,28.060155,23.283031,35.510899,27.258052,neutral
21.33387,-7.283841,5.702127,4.325804,-1.345339,-3.021127,-2.874881,-1.765589,2.68907,-8.300324,5.129206,-0.902797,2.630384,2.270399,4.223642,3.886735,4.064018,2.808199,3.117344,2.264938,4.264093,4.842551,3.782314,0.820643,4.856712,3.619134,0.012221,0.045935,1852.289947,3799.813291,14.892501,18.550254,30.569643,34.936924,36.747414,fear
12.802347,-5.312291,0.74937,0.731521,-3.091175,-0.611848,2.288878,-2.490077,2.435805,1.854706,-3.62958,-4.824182,-1.003703,0.559702,1.104702,1.310588,3.974252,1.352844,2.179503,2.49999,1.758824,1.466377,3.028717,1.839916,1.708614,2.597493,0.013823,0.020527,1134.396262,2670.403738,19.181687,27.131789,26.254554,22.145214,30.221934,sad
-15.757165,-0.261232,-0.120202,5.326009,2.111367,-2.122579,0.883078,-6.08094,-0.173234,-0.333638,-3.306292,-1.203592,-2.677612,0.567455,2.174499,2.533911,2.009996,1.061895,0.837446,1.093,1.279992,0.62791,2.553824,1.297726,2.264881,0.100079,0.023805,0.048594,2035.857414,2567.08922,21.515344,24.646571,22.458933,30.78499,24.097742,calm
5.710216,-1.722371,-3.620888,-3.456086,-1.772578,3.959165,4.802376,1.17886,3.680736,-0.764967,-0.983484,3.212318,1.398796,4.733484,4.051227,3.624636,3.784257,4.307131,4.239862,3.068089,3.878297,2.479442,3.650885,3.079242,0.954129,6.210018,0.092197,0.076468,3730.314358,4296.792045,12.743052,21.972961,23.525133,25.803211,27.413478,angry
-8.791294,-1.3508,-4.010513,-1.542417,4.5403,-0.094171,-2.299358,5.747234,-2.791852,-2.885649,3.688457,1.983954,-0.390177,2.831909,2.3006,0.813808,0.397585,1.432655,3.084925,1.57153,2.460097,2.184485,0.3065,1.593604,2.358879,1.212854,0.044562,0.054897,2021.789,3939.702091,21.918355,18.22075,23.612266,29.101481,38.692075,neutral
13.199008,0.057959,4.269044,4.185706,5.260602,0.177571,-2.1682,-0.330464,0.655108,6.501635,8.085036,2.533987,1.528172,2.650092,3.82469,5.188581,4.785851,4.137977,4.123303,3.83231,2.952709,2.263452,2.979186,3.42234,1.546366,2.847049,0.060178,0.087742,2293.859349,4157.545759,16.499899,30.988497,17.496215,31.379202,25.613712,happy
3.038716,0.476768,-2.996895,-4.164242,-3.036339,-0.193869,-0.827795,3.58177,-1.701387,-3.267296,1.371062,-3.540075,-2.972504,0.722255,1.497353,2.066867,2.439981,2.416687,3.385428,3.007031,1.166033,2.60924,1.40236,1.07403,0.744422,1.232376,0.032961,0.055811,1996.734171,2722.328999,14.779357,25.84272,30.511872,35.13738,30.656244,calm
11.683934,-0.68549,-1.289543,2.085616,3.809562,1.509555,5.944453,1.599412,1.497874,3.51168,5.15769,-2.547766,-1.854035,2.686739,6.158942,2.738531,2.878217,3.618352,3.976929,3.169785,4.164347,1.806029,2.233912,4.162487,3.010943,1.737549,0.048259,0.055809,2500.797078,4224.342193,18.3547,24.924996,23.814668,35.119601,44.7592,happy
-9.169873,1.228536,-5.352532,-0.040541,-4.998043,-1.071598,2.155703,-0.860405,-1.537733,-0.821907,0.489928,4.902006,0.457322,1.297486,1.591347,0.898873,0.560762,0.632476,1.338398,0.395562,1.897053,1.290525,0.714478,0.303505,1.450661,0.047616,0.024237,0.031912,1448.970358,2935.224178,20.049133,24.930411,29.437322,26.415588,29.443546,sad
1.862431,1.926444,-2.424365,-0.761332,6.159838,1.660544,4.290257,2.196039,5.442846,-4.496513,0.935347,6.434345,4.36852,4.325372,2.993235,2.462894,1.972836,1.903072,3.807061,3.513211,2.933427,3.508191,3.142452,3.962218,3.952687,1.934126,0.086568,0.040795,2549.882777,4290.066054,13.431403,20.917686,26.047632,30.169575,30.606981,happy
0.981566,-4.203772,-1.220964,2.050754,-1.532736,4.383158,4.155302,2.903143,3.992521,-0.645542,5.36137,4.126892,0.513368,2.373548,1.633259,4.98967,2.388936,3.078698,4.477082,2.700238,6.434335,4.237449,5.478093,5.042587,1.462033,4.744455,0.119419,0.098438,2988.570196,5632.828572,28.226847,17.039392,26.386513,36.009621,30.962943,angry
1.610444,1.868416,0.063216,0.399812,3.969149,0.591219,-2.141504,0.243314,3.622938,-4.111082,-2.792811,2.850383,-2.371419,2.56429,3.089087,0.54418,1.391577,3.004689,1.673573,0.218592,1.29003,2.594462,3.076493,1.850845,2.283782,1.43094,0.025419,0.040689,1672.844978,2464.549976,22.170555,27.76244,26.138508,33.002645,33.851545,sad
-0.084142,0.337405,-2.085337,2.112333,-5.281199,-0.571811,1.13547,4.206799,-0.495557,2.872286,2.67528,6.110405,0.071204,5.55208,4.310065,1.965862,3.528735,2.583448,5.030257,3.668577,2.180445,4.382771,4.82155,3.096826,3.05296,3.701668,0.027408,0.094194,2758.132849,3503.283744,29.215296,27.974123,25.614886,32.174179,39.988443,fear
-4.285623,2.099823,2.224714,0.045295,5.020416,0.001378,5.363823,-1.064186,3.451141,0.240617,1.705638,-5.178577,7.40619,4.316936,5.016766,2.622318,4.171589,3.820579,2.942396,5.285285,4.146272,3.945839,4.624751,3.145317,4.16129,4.090182,0.124829,0.125683,2808.987731,4682.01627,16.928151,19.721189,31.511672,28.646548,37.114025,angry
1.510721,1.656561,-1.015362,-8.604082,1.140136,-6.961244,-7.257348,2.094848,-4.45792,-0.148173,-0.624168,-3.31596,-0.28162,2.949665,3.547564,3.113801,2.998544,2.840357,2.60155,4.35251,3.047086,2.368417,3.091021,2.972174,3.105927,4.213426,0.0487,0.072409,2412.238982,4002.432348,16.564563,27.830143,30.547084,33.19584,33.512817,fear
1.479038,-7.117003,-1.711681,-0.408976,-0.369432,-0.100449,-2.655015,-0.097286,4.156247,0.004326,4.794606,4.597518,-0.86114,4.569376,2.686958,2.946096,4.111744,4.508555,5.613369,3.837106,4.175558,4.09781,5.79355,5.342309,4.384676,4.793875,0.132589,0.126869,3387.80516,4818.762962,20.497219,23.809257,26.75926,26.460984,33.684515,angry
-9.045036,-0.8092,2.725572,5.469417,-2.449444,-5.98504,-1.592622,2.711862,6.216832,3.930124,3.855856,-2.548681,-2.464168,0.67619,1.33452,2.914098,3.624487,2.345517,1.744879,0.933275,1.887485,2.203126,0.536928,2.921473,1.576086,2.861416,0.049836,0.053715,1789.415237,3355.26158,23.210211,22.342509,20.47513,29.55787,33.928375,neutral
3.145775,-2.929179,2.142277,6.142166,-8.775919,-2.017486,7.457636,3.402675,0.565003,-0.695669,2.657443,3.837615,-2.908162,5.491795,4.398463,4.938143,5.023998,4.312271,4.445431,4.517749,3.642899,4.648464,3.740441,4.000658,5.563911,3.963962,0.134886,0.095631,2835.378041,6157.227229,12.677909,23.260519,19.990907,35.271965,31.692101,angry
26.417918,2.011297,2.854271,2.484707,5.160899,0.233037,3.95486,-2.19239,0.646488,-0.410231,1.763885,0.551761,4.896401,2.121332,1.268684,1.642716,3.994168,2.030443,3.397844,2.705212,3.824244,2.769234,5.764349,4.898117,2.68479,2.547865,0.155176,0.05112,2479.36617,4010.775481,19.988311,14.306441,28.483012,24.14825,39.179946,happy
1.067379,-3.584,-2.284363,-6.675678,1.716742,2.898105,3.049368,-0.941977,4.740225,5.650679,-1.096094,4.444536,1.319576,3.473237,5.231196,2.793483,2.515058,3.603795,3.771465,2.356696,4.490664,3.219487,2.69065,4.649672,3.57059,5.057569,0.136533,0.095051,3494.088367,5252.221927,19.901367,25.558569,28.72129,23.528043,43.790943,angry
-14.696307,-0.798953,-1.087555,-0.720445,0.873966,-1.748074,0.142613,-6.896883,-4.387138,-2.524603,-4.515387,-1.480212,-2.53123,1.344866,2.683805,1.883822,0.71629,1.196678,2.55322,1.999709,2.99594,2.646566,1.410933,3.235508,3.317815,0.01458,0.020191,0.025876,1441.392945,2255.154758,15.292896,27.505866,20.159692,29.466773,25.254315,sad
2.788947,2.312207,1.932588,1.827062,-2.744826,-1.35368,0.655529,0.547323,0.884147,-6.206231,2.691192,-6.009931,-3.152685,3.695317,3.470589,4.918722,2.329215,3.135907,1.530716,3.6316,3.291913,2.260002,4.809183,4.579993,3.572086,4.638491,0.058336,0.094275,2484.822917,3312.717048,22.162306,23.841946,20.879517,22.612677,34.489494,fear
-0.863364,0.400151,-2.559678,-1.498666,-0.498999,2.09003,4.136575,-0.687444,-3.134357,0.10694,6.034473,-2.873419,2.657522,3.335961,1.639985,1.299275,2.574957,2.353217,2.694774,4.073709,2.167047,0.807775,2.06664,2.241557,3.267169,1.803236,0.043864,0.03286,2164.223838,4906.247018,18.887045,25.259775,23.260836,22.593575,34.17118,neutral
13.519438,-1.010267,2.142901,-2.724244,6.633902,-4.541995,0.435745,-1.295126,3.524101,7.271838,3.464745,10.383851,-2.633821,1.698816,2.106886,3.121245,1.973078,2.248337,3.620484,1.760828,1.866804,2.601461,2.695557,4.010016,2.09936,2.27972,0.09396,0.084024,3035.771675,4225.17777,20.65182,25.875192,24.662936,27.626162,23.129448,happy
6.928602,-6.110146,3.254473,-5.148454,-1.019127,-4.003631,-2.664914,-4.441227,3.526568,-1.920287,-0.823231,-4.716829,-5.745195,1.355856,2.32146,1.678548,2.774539,1.924171,1.806465,2.335113,1.9003,2.744029,2.355211,2.710965,2.516457,3.160271,0.024974,0.043107,1378.233266,2750.435245,13.096416,27.735365,26.282223,33.684003,40.397555,sad
23.100451,-3.177289,1.260926,0.03288,4.381779,2.560698,-3.681886,5.218438,2.956385,-1.606476,0.450963,-2.399655,0.987486,3.150118,2.665353,2.549536,1.38726,3.337241,1.075545,3.03108,1.200844,3.050505,2.993881,3.403345,3.862286,4.047588,0.041359,0.068981,3254.102832,4057.168273,15.843259,22.601494,24.08167,23.117709,36.345521,happy
6.181461,2.901582,-4.322366,0.21162,-6.120764,0.223034,5.886241,-5.939437,-3.644,1.581826,1.935583,-3.42335,3.820745,0.684422,3.173468,1.968652,2.771215,1.870828,2.156964,2.210133,2.644787,1.467172,0.600096,1.421061,0.832512,0.897928,0.044893,0.046227,1955.71912,3386.151675,23.087552,32.335387,15.526778,24.012037,28.496641,calm
-5.149596,-1.548701,0.716681,-1.030704,-4.100759,2.575699,3.497769,0.14822,2.760494,-0.206715,-4.829863,3.589271,0.602442,4.150998,3.893673,3.818424,4.142049,4.161221,5.263531,4.438149,5.17654,5.507042,2.388617,5.276675,4.653098,4.488409,0.155624,0.09338,3271.163574,4365.334793,12.939738,25.658437,25.652665,28.985445,28.011765,angry
-10.361381,1.681978,0.792526,2.800201,-0.537235,0.088273,0.054286,-4.547765,0.28148,8.90972,3.927513,-3.239651,-6.301561,3.552184,4.583328,3.461352,5.389197,2.719752,3.724973,3.391375,4.231414,4.29992,4.688635,3.376066,4.757792,3.844982,0.084475,0.109993,2206.041027,3492.700991,21.018408,27.95322,18.474779,26.525827,35.412978,fear
-1.355971,-7.773384,-4.460739,4.397746,0.07818,-8.999001,-0.690836,4.507907,-0.078611,-0.766812,-6.385086,-1.712645,-5.829666,2.277544,2.048824,5.23944,4.228037,4.900983,2.176531,3.690765,2.491906,2.59888,3.969443,3.678803,3.78623,2.243875,0.062297,0.086954,1977.184043,3675.997324,11.773529,12.221421,36.041599,30.024181,30.205414,fear
2.350034,4.276021,-0.557505,-1.095983,-4.708852,-1.692861,-2.745714,-0.518402,-5.138472,-1.585771,-3.626803,2.220688,-3.177517,0.927651,1.782127,1.046284,3.859453,2.430515,1.517207,1.868101,0.855423,2.731725,2.011897,1.426842,2.06585,2.187849,0.026253,0.043802,2083.155626,3163.763188,18.73697,24.483254,32.911195,32.91988,26.184664,calm
-8.734519,-0.41003,-5.992139,-2.750708,0.714788,-0.711931,4.329431,-5.338339,-1.251398,-4.309847,3.705163,-0.10393,-0.87467,3.366862,2.622916,4.698447,3.670606,3.744752,4.082322,2.638218,5.495287,5.069512,3.464041,3.198913,4.139642,4.620189,0.091505,0.092896,2245.067262,3862.533582,10.596564,20.848518,27.806109,17.711346,32.899683,fear
-3.754844,2.713303,-0.073488,-2.791742,2.8212,0.752943,0.877462,-2.677533,-7.64282,-2.718394,-3.023606,-1.839891,-2.525567,2.112699,2.880877,3.076161,2.837212,1.102375,2.058901,3.565166,0.415266,3.34823,1.003897,2.293765,2.412785,2.189913,0.083427,0.04624,1508.153638,3649.707768,19.1498,25.774006,30.410476,28.831552,34.181552,neutral
16.711298,-1.526494,-0.504132,3.797441,2.387535,1.054862,-6.007827,0.193578,-2.022161,2.980603,0.926494,-0.384902,9.428731,4.038174,4.055872,5.202215,3.802192,2.229046,2.112104,3.964903,0.940646,2.92222,0.828876,3.098844,3.85407,3.279416,0.102515,0.104384,2446.173086,5347.672376,21.06335,27.745825,22.944686,37.09657,37.208551,happy
-8.05519,-0.504532,-11.10171,4.107761,-2.057418,-0.953107,4.798139,-3.723933,5.496353,0.718983,-0.16038,0.431696,-4.024455,0.151043,0.619536,2.887416,0.864428,0.145902,1.720683,2.374702,1.838651,2.406387,2.955013,2.371279,1.645947,1.255682,0.024625,0.032065,1306.327534,2890.654662,21.310816,26.264567,24.039907,34.653576,24.073209,sad
-27.642186,-5.972821,-0.191148,-1.530165,2.352841,-1.281227,-3.721765,-0.572757,1.546836,2.553703,-1.833028,-1.297727,0.837816,1.051392,2.536773,1.567959,1.724424,1.802676,1.92959,3.713784,1.331018,1.382506,3.246738,2.244691,2.567556,0.769749,0.021479,0.036078,1348.266833,2688.547858,18.978012,19.772896,31.065957,34.689566,32.643644,sad
-3.412483,0.784908,-5.376148,-1.588834,3.133496,-2.112945,-4.452979,3.392495,1.333505,-0.206569,-0.295175,3.084847,0.883585,2.645612,1.307434,0.082645,2.621914,3.100928,1.775438,2.887757,1.664787,1.909301,3.752429,1.70848,1.649431,0.13002,0.060351,0.041127,2044.167503,3367.683583,17.771036,22.411353,25.795738,34.880395,39.601059,neutral
-8.3435,0.659806,1.048458,-8.785906,-3.09837,-5.671681,-2.394912,-2.709879,-0.455627,-0.34223,5.491136,0.218617,1.015581,2.078098,3.165207,2.416684,4.098557,3.552138,3.158448,4.456444,3.230709,4.833965,4.820648,2.864348,4.61349,3.612688,0.052907,0.087896,1676.27263,3554.71277,22.088939,21.528377,31.39068,27.009662,32.607368,fear
-24.642721,0.389782,0.696196,6.73322,1.459023,-1.489767,-3.602145,-0.288829,1.346169,-1.510046,0.183048,5.692062,-1.15233,0.113224,2.873487,2.314321,0.291008,2.427644,1.002136,2.441322,3.907264,1.823031,3.083271,0.771513,0.480581,4.01737,0.054617,0.057958,2345.606691,3278.31778,24.125582,26.367721,19.525976,36.564927,38.534303,neutral
11.388262,3.662575,4.004623,-1.944842,-0.623886,-1.835106,2.685289,0.998668,3.207435,3.338216,-5.181778,4.05231,2.852583,1.630775,2.349793,1.87633,2.616056,1.628604,2.478927,2.067305,1.567806,2.190136,4.70647,1.314463,1.750056,1.331888,0.041552,0.060197,2214.764738,3497.537329,25.131483,26.967216,25.188329,21.330676,36.148915,neutral
