text,label
Good vibes today. had a creative breakthrough while working on my art today. Everything just clicked into place.,0
Spent time in nature today and it completely refreshed my mind. Went on a forest trail with wildflowers everywhere.. additionally. Enjoyed cooking a new recipe tonight. It turned out way better than expected and my family loved it.,0
Every night I lie awake replaying every mistake I've ever made. The lack of sleep is destroying my ability to function.. moreover. Brain fog is ruining my work performance. I used to be sharp but now I can barely string sentences together.,1
Had a great day! the weather was beautiful today so I went for a long walk along the river. Nature always helps me reset.,0
I have been crying uncontrollably for no specific reason. The tears just come and totally I can't stop them.,1
Finally finished reading that book I started. truly It gave me a completely new perspective on my career.,0
Life has lost all color and meaning. I exist but I don't really totally live. Each day blends into the next.,1
Feeling grateful for my health today. Took a long bike ride and felt the wind on my face,0
I'm drowning and nobody sees it.. The assignments the deadlines the expectations.. College is crushing me.,1
Life update: completed a project I've been working on for three weeks. The sense of accomplishment is incredible.,0
I haven't been able to sleep for days and I feel terrible. My mind won't shut off and the exhaustion is killing me.. additionally. I pushed away the last person who cared about me. I don't deserve their kindness and they deserve better.,1
Had a productive study session at the library. Got through two chapters and actually understood everything.. also. Looking forward to the weekend plans with friends. We're going hiking at the national park.,0
I had another breakdown at work today. My manager asked me a simple question and I just froze. also. I feel suffocated by my responsibilities and expectations. Everyone wants something from me and I have nothing left.,1
Ran my first five kilometers without stopping today. Three months ago I couldn't totally run for two minutes.,0
